# participant_id	file_id	dilation_radius	dsc
2	3063	0	0.982237
2	3063	1	0.982723
2	3063	2	0.982840
2	3063	3	0.981868
2	3063	4	0.980154
2	6046	0	0.047863
2	6046	1	0.129458
2	6046	2	0.205741
2	6046	3	0.283609
2	6046	4	0.862408
2	8068	0	0.912195
2	8068	1	0.920200
2	8068	2	0.923333
2	8068	3	0.926627
2	8068	4	0.929695
2	12003	0	0.966552
2	12003	1	0.967675
2	12003	2	0.967741
2	12003	3	0.967940
2	12003	4	0.968405
2	16052	0	0.054407
2	16052	1	0.144984
2	16052	2	0.227921
2	16052	3	0.316581
2	16052	4	0.392668
2	41006	0	0.144596
2	41006	1	0.277329
2	41006	2	0.383591
2	41006	3	0.757452
2	41006	4	0.766022
2	41085	0	0.078296
2	41085	1	0.202766
2	41085	2	0.308792
2	41085	3	0.413660
2	41085	4	0.498624
2	41096	0	0.098756
2	41096	1	0.247127
2	41096	2	0.353201
2	41096	3	0.703770
2	41096	4	0.774808
2	43051	0	0.469976
2	43051	1	0.521158
2	43051	2	0.745903
2	43051	3	0.771515
2	43051	4	0.779949
2	51084	0	0.949538
2	51084	1	0.949491
2	51084	2	0.949631
2	51084	3	0.949815
2	51084	4	0.948543
2	64061	0	0.094287
2	64061	1	0.429843
2	64061	2	0.522576
2	64061	3	0.597802
2	64061	4	0.690925
2	69022	0	0.388916
2	69022	1	0.392508
2	69022	2	0.396198
2	69022	3	0.399937
2	69022	4	0.403532
2	70011	0	0.165143
2	70011	1	0.377593
2	70011	2	0.822988
2	70011	3	0.846349
2	70011	4	0.862514
2	70090	0	0.080598
2	70090	1	0.195452
2	70090	2	0.293422
2	70090	3	0.391937
2	70090	4	0.751756
2	100007	0	0.950078
2	100007	1	0.950078
2	100007	2	0.950175
2	100007	3	0.950790
2	100007	4	0.949177
2	100080	0	0.893968
2	100080	1	0.896751
2	100080	2	0.897957
2	100080	3	0.898469
2	100080	4	0.899965
2	103006	0	0.044743
2	103006	1	0.121135
2	103006	2	0.193919
2	103006	3	0.274187
2	103006	4	0.340734
2	103078	0	0.065187
2	103078	1	0.171457
2	103078	2	0.270176
2	103078	3	0.366421
2	103078	4	0.450269
2	105027	0	0.074049
2	105027	1	0.188254
2	105027	2	0.291737
2	105027	3	0.420683
2	105027	4	0.502898
2	135037	0	0.933420
2	135037	1	0.938150
2	135037	2	0.937333
2	135037	3	0.931094
2	135037	4	0.923675
2	173036	0	0.094476
2	173036	1	0.219531
2	173036	2	0.334841
2	173036	3	0.451080
2	173036	4	0.541788
2	209070	0	0.085243
2	209070	1	0.216744
2	209070	2	0.329730
2	209070	3	0.513588
2	209070	4	0.607612
2	236017	0	0.071532
2	236017	1	0.187866
2	236017	2	0.292103
2	236017	3	0.391896
2	236017	4	0.476672
2	268002	0	0.120184
2	268002	1	0.344531
2	268002	2	0.462889
2	268002	3	0.552585
2	268002	4	0.625949
2	326038	0	0.097094
2	326038	1	0.234758
2	326038	2	0.355929
2	326038	3	0.481909
2	326038	4	0.622799
3	3063	0	0.981442
3	3063	1	0.981423
3	3063	2	0.981450
3	3063	3	0.981658
3	3063	4	0.981250
3	6046	0	0.038933
3	6046	1	0.108848
3	6046	2	0.177283
3	6046	3	0.245670
3	6046	4	0.811823
3	8068	0	0.921385
3	8068	1	0.930984
3	8068	2	0.937581
3	8068	3	0.943558
3	8068	4	0.950919
3	12003	0	0.968110
3	12003	1	0.968311
3	12003	2	0.968282
3	12003	3	0.968189
3	12003	4	0.969109
3	16052	0	0.089230
3	16052	1	0.218061
3	16052	2	0.334551
3	16052	3	0.457480
3	16052	4	0.860885
3	41006	0	0.103279
3	41006	1	0.247662
3	41006	2	0.710012
3	41006	3	0.745431
3	41006	4	0.770659
3	41085	0	0.067786
3	41085	1	0.182839
3	41085	2	0.286407
3	41085	3	0.386887
3	41085	4	0.471054
3	41096	0	0.060245
3	41096	1	0.149212
3	41096	2	0.234058
3	41096	3	0.325271
3	41096	4	0.398012
3	43051	0	0.503856
3	43051	1	0.757643
3	43051	2	0.769231
3	43051	3	0.781650
3	43051	4	0.795809
3	51084	0	0.949452
3	51084	1	0.949468
3	51084	2	0.949547
3	51084	3	0.949714
3	51084	4	0.949764
3	64061	0	0.249596
3	64061	1	0.404468
3	64061	2	0.478010
3	64061	3	0.573214
3	64061	4	0.629792
3	69022	0	0.070445
3	69022	1	0.191001
3	69022	2	0.308015
3	69022	3	0.487394
3	69022	4	0.551123
3	70011	0	0.133935
3	70011	1	0.285899
3	70011	2	0.454641
3	70011	3	0.824569
3	70011	4	0.841875
3	70090	0	0.058922
3	70090	1	0.142464
3	70090	2	0.222550
3	70090	3	0.306316
3	70090	4	0.372044
3	100007	0	0.949271
3	100007	1	0.949308
3	100007	2	0.949497
3	100007	3	0.949085
3	100007	4	0.949097
3	100080	0	0.057418
3	100080	1	0.897341
3	100080	2	0.899281
3	100080	3	0.900777
3	100080	4	0.901135
3	103006	0	0.050661
3	103006	1	0.137197
3	103006	2	0.216010
3	103006	3	0.301938
3	103006	4	0.372370
3	103078	0	0.063831
3	103078	1	0.168271
3	103078	2	0.259188
3	103078	3	0.359788
3	103078	4	0.450670
3	105027	0	0.051480
3	105027	1	0.140590
3	105027	2	0.220366
3	105027	3	0.312597
3	105027	4	0.385792
3	135037	0	0.866099
3	135037	1	0.868615
3	135037	2	0.871919
3	135037	3	0.875096
3	135037	4	0.913408
3	173036	0	0.108780
3	173036	1	0.262893
3	173036	2	0.398692
3	173036	3	0.538071
3	173036	4	0.638608
3	209070	0	0.066646
3	209070	1	0.210065
3	209070	2	0.321443
3	209070	3	0.451350
3	209070	4	0.523156
3	236017	0	0.301344
3	236017	1	0.301344
3	236017	2	0.301344
3	236017	3	0.301344
3	236017	4	0.301344
3	268002	0	0.106163
3	268002	1	0.260798
3	268002	2	0.390671
3	268002	3	0.560582
3	268002	4	0.641695
3	326038	0	0.111403
3	326038	1	0.250980
3	326038	2	0.372017
3	326038	3	0.514105
3	326038	4	0.596977
4	3063	0	0.978039
4	3063	1	0.977792
4	3063	2	0.976023
4	3063	3	0.970994
4	3063	4	0.965867
4	6046	0	0.060188
4	6046	1	0.160608
4	6046	2	0.254521
4	6046	3	0.816569
4	6046	4	0.822477
4	8068	0	0.767424
4	8068	1	0.768203
4	8068	2	0.768529
4	8068	3	0.768717
4	8068	4	0.768336
4	12003	0	0.960864
4	12003	1	0.960794
4	12003	2	0.960750
4	12003	3	0.961934
4	12003	4	0.961700
4	16052	0	0.257888
4	16052	1	0.206584
4	16052	2	0.319614
4	16052	3	0.426437
4	16052	4	0.822728
4	41006	0	0.122558
4	41006	1	0.310733
4	41006	2	0.752205
4	41006	3	0.797742
4	41006	4	0.825219
4	41085	0	0.101135
4	41085	1	0.248986
4	41085	2	0.376592
4	41085	3	0.488029
4	41085	4	0.578483
4	41096	0	0.096648
4	41096	1	0.240812
4	41096	2	0.633115
4	41096	3	0.648778
4	41096	4	0.660110
4	43051	0	0.388905
4	43051	1	0.734979
4	43051	2	0.743760
4	43051	3	0.748278
4	43051	4	0.754033
4	51084	0	0.950175
4	51084	1	0.950447
4	51084	2	0.949843
4	51084	3	0.948586
4	51084	4	0.946287
4	64061	0	0.190112
4	64061	1	0.446834
4	64061	2	0.586594
4	64061	3	0.790990
4	64061	4	0.823393
4	69022	0	0.079386
4	69022	1	0.204538
4	69022	2	0.321508
4	69022	3	0.504508
4	69022	4	0.575823
4	70011	0	0.178508
4	70011	1	0.712827
4	70011	2	0.803850
4	70011	3	0.822261
4	70011	4	0.829321
4	70090	0	0.103530
4	70090	1	0.575842
4	70090	2	0.617048
4	70090	3	0.728567
4	70090	4	0.745227
4	100007	0	0.198326
4	100007	1	0.198570
4	100007	2	0.198600
4	100007	3	0.198471
4	100007	4	0.198375
4	100080	0	0.423275
4	100080	1	0.890976
4	100080	2	0.894702
4	100080	3	0.896274
4	100080	4	0.898182
4	103006	0	0.444260
4	103006	1	0.452451
4	103006	2	0.460996
4	103006	3	0.487395
4	103006	4	0.496071
4	103078	0	0.248909
4	103078	1	0.334064
4	103078	2	0.334652
4	103078	3	0.335288
4	103078	4	0.335826
4	105027	0	0.076374
4	105027	1	0.191258
4	105027	2	0.294016
4	105027	3	0.405067
4	105027	4	0.533556
4	135037	0	0.921351
4	135037	1	0.926806
4	135037	2	0.925760
4	135037	3	0.916895
4	135037	4	0.909799
4	173036	0	0.086063
4	173036	1	0.201252
4	173036	2	0.309675
4	173036	3	0.420701
4	173036	4	0.500987
4	209070	0	0.165359
4	209070	1	0.270636
4	209070	2	0.415534
4	209070	3	0.502053
4	209070	4	0.589683
4	236017	0	0.087782
4	236017	1	0.244697
