# participant_id	file_id	time_pressure	dilation_radius	dsc
3	141048	25	4	0.029304
3	159002	25	0	0.373421
3	159002	25	1	0.373612
3	159002	25	2	0.374635
3	159002	25	3	0.375327
3	159002	25	4	0.376223
3	159022	25	0	0.401766
3	159022	25	1	0.401912
3	159022	25	2	0.402122
3	159022	25	3	0.402540
3	159022	25	4	0.402867
3	159029	40	0	0.279619
3	159029	40	1	0.279922
3	159029	40	2	0.280520
3	159029	40	3	0.281614
3	159029	40	4	0.282959
3	159045	25	0	0.181049
3	159045	25	1	0.181203
3	159045	25	2	0.181494
3	159045	25	3	0.125290
3	159045	25	4	0.203924
3	159091	40	0	0.316152
3	159091	40	1	0.018519
3	159091	40	2	0.042720
3	159091	40	3	0.091719
3	159091	40	4	0.144535
3	160067	25	0	0.001993
3	160067	25	1	0.412520
3	160067	25	2	0.412983
3	160067	25	3	0.413853
3	160067	25	4	0.414946
3	164046	15	0	0.320687
3	164046	15	1	0.320803
3	164046	15	2	0.321031
3	164046	15	3	0.321459
3	164046	15	4	0.321986
3	167062	40	0	0.014370
3	167062	40	1	0.081864
3	167062	40	2	0.183758
3	167062	40	3	0.320643
3	167062	40	4	0.436959
3	168084	15	0	0.521518
3	168084	15	1	0.521643
3	168084	15	2	0.521863
3	168084	15	3	0.522308
3	168084	15	4	0.522820
3	175083	40	0	0.092471
3	175083	40	1	0.065540
3	175083	40	2	0.145253
3	175083	40	3	0.257694
3	175083	40	4	0.376162
3	183066	25	0	0.316963
3	183066	25	1	0.317150
3	183066	25	2	0.317526
3	183066	25	3	0.318226
3	183066	25	4	0.319061
3	196015	15	0	0.003448
3	196015	15	1	0.018237
3	196015	15	2	0.046746
3	196015	15	3	0.089237
3	196015	15	4	0.133874
3	196027	15	0	0.205910
3	196027	15	1	0.205992
3	196027	15	2	0.206155
3	196027	15	3	0.962426
3	196027	15	4	0.962474
3	196040	40	0	0.004500
3	196040	40	1	0.026105
3	196040	40	2	0.065067
3	196040	40	3	0.128599
3	196040	40	4	0.205759
3	202000	40	0	0.011882
3	202000	40	1	0.066282
3	202000	40	2	0.479267
3	202000	40	3	0.529609
3	202000	40	4	0.572003
3	209070	15	0	0.273768
3	209070	15	1	0.273884
3	209070	15	2	0.274119
3	209070	15	3	0.274544
3	209070	15	4	0.275101
3	236017	40	0	0.301369
3	236017	40	1	0.301472
3	236017	40	2	0.301686
3	236017	40	3	0.302079
3	236017	40	4	0.302596
3	247085	40	0	0.615394
3	247085	40	1	0.615595
3	247085	40	2	0.615963
3	247085	40	3	0.616652
3	247085	40	4	0.617537
3	253092	40	0	0.564171
3	253092	40	1	0.564499
3	253092	40	2	0.565138
3	253092	40	3	0.566431
3	253092	40	4	0.568009
3	268074	15	0	0.200794
3	268074	15	1	0.200853
3	268074	15	2	0.200965
3	268074	15	3	0.201203
3	268074	15	4	0.201495
3	304034	40	0	0.252232
3	304034	40	1	0.252393
3	304034	40	2	0.252682
3	304034	40	3	0.253240
3	304034	40	4	0.253974
3	317043	25	0	0.168360
3	317043	25	1	0.018965
3	317043	25	2	0.048439
3	317043	25	3	0.100339
3	317043	25	4	0.155170
3	326025	25	0	0.003196
3	326025	25	1	0.017825
3	326025	25	2	0.044733
3	326025	25	3	0.090701
3	326025	25	4	0.143206
3	326038	25	0	0.002782
3	326038	25	1	0.015763
3	326038	25	2	0.038623
3	326038	25	3	0.080624
3	326038	25	4	0.130441
3	326085	25	0	0.001169
3	326085	25	1	0.006489
3	326085	25	2	0.016895
3	326085	25	3	0.035620
3	326085	25	4	0.058702
3	347031	40	0	0.003583
3	347031	40	1	0.018717
3	347031	40	2	0.049025
3	347031	40	3	0.101157
3	347031	40	4	0.161139
4	6046	15	0	0.466371
4	6046	15	1	0.466661
4	6046	15	2	0.467242
4	6046	15	3	0.468332
4	6046	15	4	0.469651
4	8023	25	0	0.004788
4	8023	25	1	0.026246
4	8023	25	2	0.062554
4	8023	25	3	0.131206
4	8023	25	4	0.201651
4	8068	25	0	0.002140
4	8068	25	1	0.020263
4	8068	25	2	0.907371
4	8068	25	3	0.909457
4	8068	25	4	0.912728
4	12003	15	0	0.001151
4	12003	15	1	0.006287
4	12003	15	2	0.015644
4	12003	15	3	0.033855
4	12003	15	4	0.966413
4	16052	40	0	0.003373
4	16052	40	1	0.017798
4	16052	40	2	0.045859
4	16052	40	3	0.093669
4	16052	40	4	0.148413
4	35049	15	0	0.002385
4	35049	15	1	0.013578
4	35049	15	2	0.033521
4	35049	15	3	0.072367
4	35049	15	4	0.113569
4	35058	40	0	0.014684
4	35058	40	1	0.649779
4	35058	40	2	0.729002
4	35058	40	3	0.750263
4	35058	40	4	0.789178
4	41006	25	0	0.003717
4	41006	25	1	0.020158
4	41006	25	2	0.048689
4	41006	25	3	0.101644
4	41006	25	4	0.162736
4	41029	25	0	0.001687
4	41029	25	1	0.008852
4	41029	25	2	0.022524
4	41029	25	3	0.049147
4	41029	25	4	0.081585
4	41085	15	0	0.003105
4	41085	15	1	0.017389
4	41085	15	2	0.044056
4	41085	15	3	0.091746
4	41085	15	4	0.149806
4	41096	40	0	0.003122
4	41096	40	1	0.017165
4	41096	40	2	0.042966
4	41096	40	3	0.089309
4	41096	40	4	0.143791
4	42012	25	0	0.003566
4	42012	25	1	0.018406
4	42012	25	2	0.046517
4	42012	25	3	0.101881
4	42012	25	4	0.164902
4	42049	15	0	0.004460
4	42049	15	1	0.024452
4	42049	15	2	0.571478
4	42049	15	3	0.573474
4	42049	15	4	0.576181
4	42078	15	0	0.368935
4	42078	15	1	0.369052
4	42078	15	2	0.369294
4	42078	15	3	0.369761
4	42078	15	4	0.370344
4	43051	25	0	0.002008
4	43051	25	1	0.010661
4	43051	25	2	0.385099
4	43051	25	3	0.401613
4	43051	25	4	0.419089
4	43074	15	0	0.138293
4	43074	15	1	0.138310
4	43074	15	2	0.138343
4	43074	15	3	0.138410
4	43074	15	4	0.138494
4	49024	40	0	0.004805
4	49024	40	1	0.025478
4	49024	40	2	0.061607
4	49024	40	3	0.133222
4	49024	40	4	0.308090
4	64061	40	0	0.009115
4	64061	40	1	0.049824
4	64061	40	2	0.330667
4	64061	40	3	0.407876
4	64061	40	4	0.490049
4	66039	15	0	0.684061
4	66039	15	1	0.684277
4	66039	15	2	0.684690
4	66039	15	3	0.685545
4	66039	15	4	0.686625
4	66075	40	0	0.002691
4	66075	40	1	0.015105
4	66075	40	2	0.037796
4	66075	40	3	0.184084
4	66075	40	4	0.882518
4	69020	15	0	0.426895
4	69020	15	1	0.427113
4	69020	15	2	0.427512
4	69020	15	3	0.428298
4	69020	15	4	0.429299
4	69022	15	0	0.387193
4	69022	15	1	0.387468
4	69022	15	2	0.387998
4	69022	15	3	0.389065
4	69022	15	4	0.390420
4	70011	15	0	0.007231
4	70011	15	1	0.045783
4	70011	15	2	0.096635
4	70011	15	3	0.176042
4	70011	15	4	0.263556
4	77062	40	0	0.005911
4	77062	40	1	0.030643
4	77062	40	2	0.076190
4	77062	40	3	0.153019
4	77062	40	4	0.240978
4	87046	25	0	0.003175
4	87046	25	1	0.017726
4	87046	25	2	0.043387
4	87046	25	3	0.090840
4	87046	25	4	0.144644
4	100007	25	0	0.008998
4	100007	25	1	0.044523
4	100007	25	2	0.920899
4	100007	25	3	0.920786
4	100007	25	4	0.921703
4	100039	15	0	0.001896
4	100039	15	1	0.009445
4	100039	15	2	0.024784
4	100039	15	3	0.055262
4	100039	15	4	0.089059
4	103006	25	0	0.002202
4	103006	25	1	0.011459
4	103006	25	2	0.029764
4	103006	25	3	0.063100
4	103006	25	4	0.104938
4	103078	40	0	0.005866
4	103078	40	1	0.030406
4	103078	40	2	0.073989
4	103078	40	3	0.153026
4	103078	40	4	0.237307
4	104010	40	0	0.471987
4	104010	40	1	0.472335
4	104010	40	2	0.473012
4	104010	40	3	0.474311
4	104010	40	4	0.476018
4	104055	25	0	0.004973
4	104055	25	1	0.028131
4	104055	25	2	0.068376
4	104055	25	3	0.141056
4	104055	25	4	0.441674
4	105025	15	0	0.001355
4	105025	15	1	0.007167
4	105025	15	2	0.018863
4	105025	15	3	0.039468
4	105025	15	4	0.064731
4	106005	15	0	0.003544
4	106005	15	1	0.019497
4	106005	15	2	0.048601
4	106005	15	3	0.586689
4	106005	15	4	0.608893
4	106024	25	0	0.003702
4	106024	25	1	0.019686
4	106024	25	2	0.050043
4	106024	25	3	0.111756
4	106024	25	4	0.174646
4	106025	40	0	0.003994
4	106025	40	1	0.018924
4	106025	40	2	0.696447
4	106025	40	3	0.708438
4	106025	40	4	0.726459
4	107014	25	0	0.002179
4	107014	25	1	0.011328
4	107014	25	2	0.029494
4	107014	25	3	0.061781
4	107014	25	4	0.101360
4	107045	40	0	0.006156
4	107045	40	1	0.031529
4	107045	40	2	0.078738
4	107045	40	3	0.164410
4	107045	40	4	0.256679
4	108069	40	0	0.003984
4	108069	40	1	0.021361
4	108069	40	2	0.053786
4	108069	40	3	0.115799
4	108069	40	4	0.182784
4	108082	40	0	0.003117
4	108082	40	1	0.016855
4	108082	40	2	0.042776
4	108082	40	3	0.091870
4	108082	40	4	0.148124
4	109053	25	0	0.266575
4	109053	25	1	0.266851
4	109053	25	2	0.267379
4	109053	25	3	0.268437
4	109053	25	4	0.269752
4	112090	15	0	0.002181
4	112090	15	1	0.011098
4	112090	15	2	0.028295
4	112090	15	3	0.061487
4	112090	15	4	0.099283
4	123057	25	0	0.004248
4	123057	25	1	0.023901
4	123057	25	2	0.059966
4	123057	25	3	0.120827
4	123057	25	4	0.187144
4	123074	40	0	0.007400
4	123074	40	1	0.038024
4	123074	40	2	0.097460
4	123074	40	3	0.187208
4	123074	40	4	0.287569
4	130014	25	0	0.231965
4	130014	25	1	0.232104
4	130014	25	2	0.232381
4	130014	25	3	0.232914
4	130014	25	4	0.233583
4	130066	15	0	0.001710
4	130066	15	1	0.009256
4	130066	15	2	0.023174
4	130066	15	3	0.048747
4	130066	15	4	0.080138
4	134067	15	0	0.002992
4	134067	15	1	0.016668
4	134067	15	2	0.041342
4	134067	15	3	0.085672
4	134067	15	4	0.141474
4	135037	15	0	0.002237
4	135037	15	1	0.011814
4	135037	15	2	0.029352
4	135037	15	3	0.889217
4	135037	15	4	0.911410
4	141012	15	0	0.405178
4	141012	15	1	0.009037
4	141012	15	2	0.023436
4	141012	15	3	0.050700
4	141012	15	4	0.085107
4	141048	25	0	0.001214
4	141048	25	1	0.006566
4	141048	25	2	0.016827
4	141048	25	3	0.035802
4	141048	25	4	0.059159
4	159002	25	0	0.001804
4	159002	25	1	0.010274
4	159002	25	2	0.025406
4	159002	25	3	0.053655
4	159002	25	4	0.088764
4	159022	25	0	0.002573
4	159022	25	1	0.014020
4	159022	25	2	0.035280
4	159022	25	3	0.072537
4	159022	25	4	0.116697
4	159029	40	0	0.003898
4	159029	40	1	0.020196
4	159029	40	2	0.052452
4	159029	40	3	0.108764
4	159029	40	4	0.173452
4	159045	25	0	0.004157
4	159045	25	1	0.021377
4	159045	25	2	0.054444
4	159045	25	3	0.109800
4	159045	25	4	0.173268
4	159091	40	0	0.004132
4	159091	40	1	0.022986
4	159091	40	2	0.056649
4	159091	40	3	0.117712
4	159091	40	4	0.917993
4	160067	25	0	0.002690
4	160067	25	1	0.015050
4	160067	25	2	0.037487
4	160067	25	3	0.079703
4	160067	25	4	0.131179
4	164046	15	0	0.001830
4	164046	15	1	0.010393
4	164046	15	2	0.026376
4	164046	15	3	0.054951
4	164046	15	4	0.091691
4	167062	40	0	0.033766
4	167062	40	1	0.185518
4	167062	40	2	0.552693
4	167062	40	3	0.780334
4	167062	40	4	0.709836
4	168084	15	0	0.521538
4	168084	15	1	0.521771
4	168084	15	2	0.522234
4	168084	15	3	0.523159
4	168084	15	4	0.524320
4	175083	40	0	0.007455
4	175083	40	1	0.040042
4	175083	40	2	0.096725
4	175083	40	3	0.181269
4	175083	40	4	0.279650
4	183066	25	0	0.002542
4	183066	25	1	0.013121
4	183066	25	2	0.033278
4	183066	25	3	0.069497
4	183066	25	4	0.113723
4	196015	15	0	0.004212
4	196015	15	1	0.022374
4	196015	15	2	0.053318
4	196015	15	3	0.122713
4	196015	15	4	0.182952
4	196027	15	0	0.205907
4	196027	15	1	0.205976
4	196027	15	2	0.206115
4	196027	15	3	0.962362
4	196027	15	4	0.962757
4	196040	40	0	0.004743
4	196040	40	1	0.026108
4	196040	40	2	0.067950
4	196040	40	3	0.135114
4	196040	40	4	0.214371
4	202000	40	0	0.011884
4	202000	40	1	0.060561
4	202000	40	2	0.398770
4	202000	40	3	0.554757
4	202000	40	4	0.630034
4	209070	15	0	0.001877
4	209070	15	1	0.009674
4	209070	15	2	0.024448
4	209070	15	3	0.052805
4	209070	15	4	0.087469
4	236017	40	0	0.301473
4	236017	40	1	0.302074
4	236017	40	2	0.303210
4	236017	40	3	0.305515
4	236017	40	4	0.271903
4	247085	40	0	0.001456
4	247085	40	1	0.007752
4	247085	40	2	0.019540
4	247085	40	3	0.833610
4	247085	40	4	0.835461
4	253092	40	0	0.564234
4	253092	40	1	0.564836
4	253092	40	2	0.566011
4	253092	40	3	0.568291
4	253092	40	4	0.571130
4	268074	15	0	0.003360
4	268074	15	1	0.018285
4	268074	15	2	0.044361
4	268074	15	3	0.093886
4	268074	15	4	0.143302
4	304034	40	0	0.004746
4	304034	40	1	0.024818
4	304034	40	2	0.061244
4	304034	40	3	0.134750
4	304034	40	4	0.211471
4	317043	25	0	0.005902
4	317043	25	1	0.031072
4	317043	25	2	0.077407
4	317043	25	3	0.244770
4	317043	25	4	0.315647
4	326025	25	0	0.003197
4	326025	25	1	0.017456
4	326025	25	2	0.044833
4	326025	25	3	0.094559
4	326025	25	4	0.152100
4	326038	25	0	0.003296
4	326038	25	1	0.018401
4	326038	25	2	0.048820
4	326038	25	3	0.097369
4	326038	25	4	0.153883
4	326085	25	0	0.002844
4	326085	25	1	0.015845
4	326085	25	2	0.042855
4	326085	25	3	0.085964
4	326085	25	4	0.136136
4	347031	40	0	0.004242
4	347031	40	1	0.024077
4	347031	40	2	0.060184
4	347031	40	3	0.125476
4	347031	40	4	0.198274
5	6046	15	0	0.466346
5	6046	15	1	0.466490
5	6046	15	2	0.466780
5	6046	15	3	0.467354
5	6046	15	4	0.468058
5	8023	25	0	0.002995
5	8023	25	1	0.016068
5	8023	25	2	0.040556
5	8023	25	3	0.087696
5	8023	25	4	0.139051
5	8068	25	0	0.001249
5	8068	25	1	0.015706
5	8068	25	2	0.025441
5	8068	25	3	0.905799
5	8068	25	4	0.905957
5	12003	15	0	0.000751
5	12003	15	1	0.004096
5	12003	15	2	0.010457
5	12003	15	3	0.022176
5	12003	15	4	0.037235
5	16052	40	0	0.002930
5	16052	40	1	0.017100
5	16052	40	2	0.040841
5	16052	40	3	0.082648
5	16052	40	4	0.137751
5	35049	15	0	0.001234
5	35049	15	1	0.007384
5	35049	15	2	0.016413
5	35049	15	3	0.032772
5	35049	15	4	0.053736
5	35058	40	0	0.010511
5	35058	40	1	0.055065
5	35058	40	2	0.739148
5	35058	40	3	0.773986
5	35058	40	4	0.807385
5	41006	25	0	0.002092
5	41006	25	1	0.010300
5	41006	25	2	0.025937
5	41006	25	3	0.054201
5	41006	25	4	0.085479
5	41029	25	0	0.546391
5	41029	25	1	0.546509
5	41029	25	2	0.546738
5	41029	25	3	0.547200
5	41029	25	4	0.547758
5	41085	15	0	0.279526
5	41085	15	1	0.279595
5	41085	15	2	0.279721
5	41085	15	3	0.279973
5	41085	15	4	0.280284
5	41096	40	0	0.434578
5	41096	40	1	0.434847
5	41096	40	2	0.435392
5	41096	40	3	0.436452
5	41096	40	4	0.437789
5	42012	25	0	0.003685
5	42012	25	1	0.020627
5	42012	25	2	0.050046
5	42012	25	3	0.104734
5	42012	25	4	0.165666
5	42049	15	0	0.004289
5	42049	15	1	0.022944
5	42049	15	2	0.570235
5	42049	15	3	0.571068
5	42049	15	4	0.572187
5	42078	15	0	0.001145
5	42078	15	1	0.005996
5	42078	15	2	0.015232
5	42078	15	3	0.033229
5	42078	15	4	0.055082
5	43051	25	0	0.001172
5	43051	25	1	0.006593
5	43051	25	2	0.016278
5	43051	25	3	0.034635
5	43051	25	4	0.056423
5	43074	15	0	0.138301
5	43074	15	1	0.018992
5	43074	15	2	0.138444
5	43074	15	3	0.138636
5	43074	15	4	0.138874
5	49024	40	0	0.002554
5	49024	40	1	0.013700
5	49024	40	2	0.035506
5	49024	40	3	0.094890
5	49024	40	4	0.155751
5	64061	40	0	0.004715
5	64061	40	1	0.025084
5	64061	40	2	0.064184
5	64061	40	3	0.144169
5	64061	40	4	0.278822
5	66039	15	0	0.684078
5	66039	15	1	0.684338
5	66039	15	2	0.684847
5	66039	15	3	0.685853
5	66039	15	4	0.687130
5	66075	40	0	0.001197
5	66075	40	1	0.006863
5	66075	40	2	0.016677
5	66075	40	3	0.034812
5	66075	40	4	0.058323
5	69020	15	0	0.426865
5	69020	15	1	0.426941
5	69020	15	2	0.427089
5	69020	15	3	0.427385
5	69020	15	4	0.427725
5	69022	15	0	0.387147
5	69022	15	1	0.387226
5	69022	15	2	0.387371
5	69022	15	3	0.387665
5	69022	15	4	0.388024
5	70011	15	0	0.006631
5	70011	15	1	0.033309
5	70011	15	2	0.089004
5	70011	15	3	0.180193
5	70011	15	4	0.274750
5	77062	40	0	0.004252
5	77062	40	1	0.021078
5	77062	40	2	0.054565
5	77062	40	3	0.117964
5	77062	40	4	0.184299
5	87046	25	0	0.280245
5	87046	25	1	0.280309
5	87046	25	2	0.280440
5	87046	25	3	0.280694
5	87046	25	4	0.281007
5	100007	25	0	0.003249
5	100007	25	1	0.016138
5	100007	25	2	0.042116
5	100007	25	3	0.091427
5	100007	25	4	0.920690
5	100039	15	0	0.002843
5	100039	15	1	0.014134
5	100039	15	2	0.036642
5	100039	15	3	0.081230
5	100039	15	4	0.132887
5	103006	25	0	0.440101
5	103006	25	1	0.440270
5	103006	25	2	0.440573
5	103006	25	3	0.441204
5	103006	25	4	0.441974
5	103078	40	0	0.005318
5	103078	40	1	0.029613
5	103078	40	2	0.073307
5	103078	40	3	0.148444
5	103078	40	4	0.237187
5	104010	40	0	0.471997
5	104010	40	1	0.472320
5	104010	40	2	0.472964
5	104010	40	3	0.474218
5	104010	40	4	0.475784
5	104055	25	0	0.002061
5	104055	25	1	0.010600
5	104055	25	2	0.031945
5	104055	25	3	0.055435
5	104055	25	4	0.084950
5	105025	15	0	0.360315
5	105025	15	1	0.360520
5	105025	15	2	0.360874
5	105025	15	3	0.361581
5	105025	15	4	0.362440
5	106005	15	0	0.002472
5	106005	15	1	0.013040
5	106005	15	2	0.032698
5	106005	15	3	0.558283
5	106005	15	4	0.580537
5	106024	25	0	0.160591
5	106024	25	1	0.160643
5	106024	25	2	0.160751
5	106024	25	3	0.160952
5	106024	25	4	0.161206
5	106025	40	0	0.004521
5	106025	40	1	0.689936
5	106025	40	2	0.696981
5	106025	40	3	0.711558
5	106025	40	4	0.728216
5	107014	25	0	0.352221
5	107014	25	1	0.352221
5	107014	25	2	0.352221
5	107014	25	3	0.352221
5	107014	25	4	0.352221
5	107045	40	0	0.200148
5	107045	40	1	0.200369
5	107045	40	2	0.200805
5	107045	40	3	0.201633
5	107045	40	4	0.202666
5	108069	40	0	0.002359
5	108069	40	1	0.012683
5	108069	40	2	0.031655
5	108069	40	3	0.068951
5	108069	40	4	0.113498
5	108082	40	0	0.002574
5	108082	40	1	0.013878
5	108082	40	2	0.034626
5	108082	40	3	0.076039
5	108082	40	4	0.122494
5	109053	25	0	0.001347
5	109053	25	1	0.006885
5	109053	25	2	0.017869
5	109053	25	3	0.039235
5	109053	25	4	0.067093
5	112090	15	0	0.276127
5	112090	15	1	0.276241
5	112090	15	2	0.276464
5	112090	15	3	0.276885
5	112090	15	4	0.277422
5	123057	25	0	0.002609
5	123057	25	1	0.014026
5	123057	25	2	0.035066
5	123057	25	3	0.075428
5	123057	25	4	0.121575
5	123074	40	0	0.006320
5	123074	40	1	0.032258
5	123074	40	2	0.082480
5	123074	40	3	0.172525
5	123074	40	4	0.269438
5	130014	25	0	0.231959
5	130014	25	1	0.232032
5	130014	25	2	0.232174
5	130014	25	3	0.232461
5	130014	25	4	0.232803
5	130066	15	0	0.001539
5	130066	15	1	0.007956
5	130066	15	2	0.020552
5	130066	15	3	0.044345
5	130066	15	4	0.071079
5	134067	15	0	0.180870
5	134067	15	1	0.180945
5	134067	15	2	0.181095
5	134067	15	3	0.181376
5	134067	15	4	0.181730
5	135037	15	0	0.003781
5	135037	15	1	0.020448
5	135037	15	2	0.864710
5	135037	15	3	0.868263
5	135037	15	4	0.908244
5	141012	15	0	0.405155
5	141012	15	1	0.405421
5	141012	15	2	0.405916
5	141012	15	3	0.406900
5	141012	15	4	0.408141
5	141048	25	0	0.000395
5	141048	25	1	0.002062
5	141048	25	2	0.005359
5	141048	25	3	0.011500
5	141048	25	4	0.019689
5	159002	25	0	0.001241
5	159002	25	1	0.007085
5	159002	25	2	0.017453
5	159002	25	3	0.037760
5	159002	25	4	0.061851
5	159022	25	0	0.000618
5	159022	25	1	0.003447
5	159022	25	2	0.008365
5	159022	25	3	0.018632
5	159022	25	4	0.030438
5	159029	40	0	0.004057
5	159029	40	1	0.021294
5	159029	40	2	0.053381
5	159029	40	3	0.115663
5	159029	40	4	0.185217
5	159045	25	0	0.001041
5	159045	25	1	0.005452
5	159045	25	2	0.014345
5	159045	25	3	0.031138
5	159045	25	4	0.050622
5	159091	40	0	0.002825
5	159091	40	1	0.015813
5	159091	40	2	0.040031
5	159091	40	3	0.083890
5	159091	40	4	0.134633
5	160067	25	0	0.412296
5	160067	25	1	0.412459
5	160067	25	2	0.412797
5	160067	25	3	0.413435
5	160067	25	4	0.414249
5	164046	15	0	0.001898
5	164046	15	1	0.011198
5	164046	15	2	0.027761
5	164046	15	3	0.057681
5	164046	15	4	0.093654
5	167062	40	0	0.014455
5	167062	40	1	0.073698
5	167062	40	2	0.173031
5	167062	40	3	0.302900
5	167062	40	4	0.472760
5	168084	15	0	0.001138
5	168084	15	1	0.006297
5	168084	15	2	0.015993
5	168084	15	3	0.034289
5	168084	15	4	0.056144
5	175083	40	0	0.004799
5	175083	40	1	0.027152
5	175083	40	2	0.067827
5	175083	40	3	0.133267
5	175083	40	4	0.209189
5	183066	25	0	0.316960
5	183066	25	1	0.317148
5	183066	25	2	0.317509
5	183066	25	3	0.318232
5	183066	25	4	0.319121
5	196015	15	0	0.003831
5	196015	15	1	0.018990
5	196015	15	2	0.048553
5	196015	15	3	0.099855
5	196015	15	4	0.158509
5	196027	15	0	0.002480
5	196027	15	1	0.012561
5	196027	15	2	0.962007
5	196027	15	3	0.961990
5	196027	15	4	0.962652
5	196040	40	0	0.004258
5	196040	40	1	0.024088
5	196040	40	2	0.061329
5	196040	40	3	0.124814
5	196040	40	4	0.203438
5	202000	40	0	0.006923
5	202000	40	1	0.037864
5	202000	40	2	0.095868
5	202000	40	3	0.432676
5	202000	40	4	0.487868
5	209070	15	0	0.001143
5	209070	15	1	0.006757
5	209070	15	2	0.016041
5	209070	15	3	0.033632
5	209070	15	4	0.053676
5	236017	40	0	0.002479
5	236017	40	1	0.012841
5	236017	40	2	0.033597
5	236017	40	3	0.071517
5	236017	40	4	0.115856
5	247085	40	0	0.001427
5	247085	40	1	0.007463
5	247085	40	2	0.018768
5	247085	40	3	0.833415
5	247085	40	4	0.835038
5	253092	40	0	0.000989
5	253092	40	1	0.005065
5	253092	40	2	0.013558
5	253092	40	3	0.029274
5	253092	40	4	0.047982
5	268074	15	0	0.200797
5	268074	15	1	0.200870
5	268074	15	2	0.201023
5	268074	15	3	0.201316
5	268074	15	4	0.201680
5	304034	40	0	0.002152
5	304034	40	1	0.010533
5	304034	40	2	0.027426
5	304034	40	3	0.058373
5	304034	40	4	0.095753
5	317043	25	0	0.002253
5	317043	25	1	0.011770
5	317043	25	2	0.030112
5	317043	25	3	0.168777
5	317043	25	4	0.103588
5	326025	25	0	0.241848
5	326025	25	1	0.241930
5	326025	25	2	0.242111
5	326025	25	3	0.242436
5	326025	25	4	0.242863
5	326038	25	0	0.003194
5	326038	25	1	0.018908
5	326038	25	2	0.045083
5	326038	25	3	0.092483
5	326038	25	4	0.148314
5	326085	25	0	0.406009
5	326085	25	1	0.406246
5	326085	25	2	0.406698
5	326085	25	3	0.407621
5	326085	25	4	0.468373
5	347031	40	0	0.001982
5	347031	40	1	0.011179
5	347031	40	2	0.029139
5	347031	40	3	0.060112
5	347031	40	4	0.098019
6	6046	15	0	0.000298
6	6046	15	1	0.001618
6	6046	15	2	0.003954
6	6046	15	3	0.008822
6	6046	15	4	0.014801
6	8023	25	0	0.000999
6	8023	25	1	0.004788
6	8023	25	2	0.011135
6	8023	25	3	0.022916
6	8023	25	4	0.037429
6	8068	25	0	0.000476
6	8068	25	1	0.002556
6	8068	25	2	0.006348
6	8068	25	3	0.022361
6	8068	25	4	0.031166
6	12003	15	0	0.000500
6	12003	15	1	0.002749
6	12003	15	2	0.007132
6	12003	15	3	0.014905
6	12003	15	4	0.025304
6	16052	40	0	0.000800
6	16052	40	1	0.004170
6	16052	40	2	0.011051
6	16052	40	3	0.023892
6	16052	40	4	0.039990
6	35049	15	0	0.000412
6	35049	15	1	0.002057
6	35049	15	2	0.005337
6	35049	15	3	0.010394
6	35049	15	4	0.016707
6	35058	40	0	0.001689
6	35058	40	1	0.010093
6	35058	40	2	0.023805
6	35058	40	3	0.085373
6	35058	40	4	0.421438
6	41006	25	0	0.200297
6	41006	25	1	0.200297
6	41006	25	2	0.200297
6	41006	25	3	0.200297
6	41006	25	4	0.200297
6	41029	25	0	0.000172
6	41029	25	1	0.000896
6	41029	25	2	0.002306
6	41029	25	3	0.005156
6	41029	25	4	0.008647
6	41085	15	0	0.000478
6	41085	15	1	0.002628
6	41085	15	2	0.006992
6	41085	15	3	0.014878
6	41085	15	4	0.024649
6	41096	40	0	0.000467
6	41096	40	1	0.002796
6	41096	40	2	0.006651
6	41096	40	3	0.014961
6	41096	40	4	0.023840
6	42012	25	0	0.000714
6	42012	25	1	0.003447
6	42012	25	2	0.008415
6	42012	25	3	0.018733
6	42012	25	4	0.031572
6	42049	15	0	0.001031
6	42049	15	1	0.005999
6	42049	15	2	0.015693
6	42049	15	3	0.031142
6	42049	15	4	0.052728
6	42078	15	0	0.000286
6	42078	15	1	0.001431
6	42078	15	2	0.003773
6	42078	15	3	0.008441
6	42078	15	4	0.014329
6	43051	25	0	0.000753
6	43051	25	1	0.004095
6	43051	25	2	0.010245
6	43051	25	3	0.021768
6	43051	25	4	0.034995
6	43074	15	0	0.000697
6	43074	15	1	0.004175
6	43074	15	2	0.010233
6	43074	15	3	0.021728
6	43074	15	4	0.035616
6	49024	40	0	0.000416
6	49024	40	1	0.002257
6	49024	40	2	0.005869
6	49024	40	3	0.012879
6	49024	40	4	0.021005
6	64061	40	0	0.001033
6	64061	40	1	0.005596
6	64061	40	2	0.013933
6	64061	40	3	0.030398
6	64061	40	4	0.050810
6	66039	15	0	0.000150
6	66039	15	1	0.000947
6	66039	15	2	0.002116
6	66039	15	3	0.004501
6	66039	15	4	0.007671
6	66075	40	0	0.000499
6	66075	40	1	0.003039
6	66075	40	2	0.007160
6	66075	40	3	0.015644
6	66075	40	4	0.025417
6	69020	15	0	0.426867
6	69020	15	1	0.002384
6	69020	15	2	0.005997
6	69020	15	3	0.427442
6	69020	15	4	0.427846
6	69022	15	0	0.387095
6	69022	15	1	0.387095
6	69022	15	2	0.387095
6	69022	15	3	0.387095
6	69022	15	4	0.387095
6	70011	15	0	0.082106
6	70011	15	1	0.082106
6	70011	15	2	0.082106
6	70011	15	3	0.082106
6	70011	15	4	0.082106
6	77062	40	0	0.001666
6	77062	40	1	0.008487
