# participant_id	file_id	dilation_radius	dsc
4	12003	0	0.411191
4	12003	1	0.411322
4	12003	2	0.411565
4	12003	3	0.412032
4	12003	4	0.412639
4	16052	0	0.254329
4	16052	1	0.254407
4	16052	2	0.254557
4	16052	3	0.254864
4	16052	4	0.255240
4	41006	0	0.200308
4	41006	1	0.200350
4	41006	2	0.200434
4	41006	3	0.200602
4	41006	4	0.200813
4	41085	0	0.279531
4	41085	1	0.279615
4	41085	2	0.279774
4	41085	3	0.280099
4	41085	4	0.280508
4	41096	0	0.434542
4	41096	1	0.434666
4	41096	2	0.434915
4	41096	3	0.435419
4	41096	4	0.436037
4	43051	0	0.267946
4	43051	1	0.267973
4	43051	2	0.268021
4	43051	3	0.268118
4	43051	4	0.268244
4	51084	0	0.327298
4	51084	1	0.327472
4	51084	2	0.327838
4	51084	3	0.328517
4	51084	4	0.329386
4	64061	0	0.003097
4	64061	1	0.015533
4	64061	2	0.040223
4	64061	3	0.164719
4	64061	4	0.206619
4	69022	0	0.387157
4	69022	1	0.387278
4	69022	2	0.387501
4	69022	3	0.387955
4	69022	4	0.388537
4	70011	0	0.002717
4	70011	1	0.013211
4	70011	2	0.032957
4	70011	3	0.067016
4	70011	4	0.120887
4	70090	0	0.447986
4	70090	1	0.448067
4	70090	2	0.448230
4	70090	3	0.448554
4	70090	4	0.448961
4	100007	0	0.069186
4	100007	1	0.024247
4	100007	2	0.057743
4	100007	3	0.949233
4	100007	4	0.948353
4	100080	0	0.325659
4	100080	1	0.325729
4	100080	2	0.325871
4	100080	3	0.326158
4	100080	4	0.326510
4	103006	0	0.440081
4	103006	1	0.440154
4	103006	2	0.440303
4	103006	3	0.440588
4	103006	4	0.440952
4	103078	0	0.247024
4	103078	1	0.247095
4	103078	2	0.247236
4	103078	3	0.247501
4	103078	4	0.247845
4	105027	0	0.314122
4	105027	1	0.314228
4	105027	2	0.314431
4	105027	3	0.314844
4	105027	4	0.315361
4	135037	0	0.139910
4	135037	1	0.139977
4	135037	2	0.140113
4	135037	3	0.926133
4	135037	4	0.928903
4	173036	0	0.244887
4	173036	1	0.244976
4	173036	2	0.245155
4	173036	3	0.245512
4	173036	4	0.245961
4	209070	0	0.273772
4	209070	1	0.010318
4	209070	2	0.025477
4	209070	3	0.056038
4	209070	4	0.092676
4	236017	0	0.301368
4	236017	1	0.301465
4	236017	2	0.301658
4	236017	3	0.302029
4	236017	4	0.302503
4	268002	0	0.078513
4	268002	1	0.029508
4	268002	2	0.075174
4	268002	3	0.198784
4	268002	4	0.278532
4	326038	0	0.223085
4	326038	1	0.223151
4	326038	2	0.223282
4	326038	3	0.223532
4	326038	4	0.223849
5	3063	0	0.981070
5	3063	1	0.981651
5	3063	2	0.981762
5	3063	3	0.981962
5	3063	4	0.981826
5	6046	0	0.002128
5	6046	1	0.011269
5	6046	2	0.028473
5	6046	3	0.062199
5	6046	4	0.103099
5	8068	0	0.013067
5	8068	1	0.026600
5	8068	2	0.909441
5	8068	3	0.916874
5	8068	4	0.921558
5	12003	0	0.001750
5	12003	1	0.009515
5	12003	2	0.024034
5	12003	3	0.968091
5	12003	4	0.968260
5	16052	0	0.001777
5	16052	1	0.009469
5	16052	2	0.024504
5	16052	3	0.052385
5	16052	4	0.086191
5	41006	0	0.005339
5	41006	1	0.029122
5	41006	2	0.069043
5	41006	3	0.141116
5	41006	4	0.216634
5	41085	0	0.002787
5	41085	1	0.016213
5	41085	2	0.039240
5	41085	3	0.080575
5	41085	4	0.130641
5	41096	0	0.434569
5	41096	1	0.434802
5	41096	2	0.435264
5	41096	3	0.436188
5	41096	4	0.437347
5	43051	0	0.004345
5	43051	1	0.021618
5	43051	2	0.384921
5	43051	3	0.418632
5	43051	4	0.490101
5	51084	0	0.002579
5	51084	1	0.013481
5	51084	2	0.033908
5	51084	3	0.075299
5	51084	4	0.949521
5	64061	0	0.007211
5	64061	1	0.040090
5	64061	2	0.099368
5	64061	3	0.397213
5	64061	4	0.466840
5	69022	0	0.002910
5	69022	1	0.014785
5	69022	2	0.038323
5	69022	3	0.088307
5	69022	4	0.138535
5	70011	0	0.007532
5	70011	1	0.040012
5	70011	2	0.108665
5	70011	3	0.209701
5	70011	4	0.309727
5	70090	0	0.002107
5	70090	1	0.011468
5	70090	2	0.028097
5	70090	3	0.063437
5	70090	4	0.101605
5	100007	0	0.008998
5	100007	1	0.045230
5	100007	2	0.952302
5	100007	3	0.952163
5	100007	4	0.952503
5	100080	0	0.001398
5	100080	1	0.008158
5	100080	2	0.020696
5	100080	3	0.042181
5	100080	4	0.070981
5	103006	0	0.003484
5	103006	1	0.018380
5	103006	2	0.046285
5	103006	3	0.100815
5	103006	4	0.158973
5	103078	0	0.003762
5	103078	1	0.018849
5	103078	2	0.049224
5	103078	3	0.105451
5	103078	4	0.167663
5	105027	0	0.004717
5	105027	1	0.314563
5	105027	2	0.315384
5	105027	3	0.316969
5	105027	4	0.319021
5	135037	0	0.005496
5	135037	1	0.026499
5	135037	2	0.867359
5	135037	3	0.893342
5	135037	4	0.922992
5	173036	0	0.003522
5	173036	1	0.019765
5	173036	2	0.049971
5	173036	3	0.104531
5	173036	4	0.168409
5	209070	0	0.003995
5	209070	1	0.019414
5	209070	2	0.047915
5	209070	3	0.101829
5	209070	4	0.161134
5	236017	0	0.003062
5	236017	1	0.016078
5	236017	2	0.040549
5	236017	3	0.087269
5	236017	4	0.141712
5	268002	0	0.006636
5	268002	1	0.036420
5	268002	2	0.094548
5	268002	3	0.275787
5	268002	4	0.357841
5	326038	0	0.004016
5	326038	1	0.022143
5	326038	2	0.056160
5	326038	3	0.111912
5	326038	4	0.180496
6	3063	0	0.980984
6	3063	1	0.981112
6	3063	2	0.981155
6	3063	3	0.981288
6	3063	4	0.981333
6	6046	0	0.002213
6	6046	1	0.011311
6	6046	2	0.029507
6	6046	3	0.063633
6	6046	4	0.102797
6	8068	0	0.357577
6	8068	1	0.357979
6	8068	2	0.917030
6	8068	3	0.919142
6	8068	4	0.921550
6	12003	0	0.004146
6	12003	1	0.966474
6	12003	2	0.966580
6	12003	3	0.966862
6	12003	4	0.968504
6	16052	0	0.002220
6	16052	1	0.012459
6	16052	2	0.030040
6	16052	3	0.066116
6	16052	4	0.108163
6	41006	0	0.004760
6	41006	1	0.025838
6	41006	2	0.062394
6	41006	3	0.128016
6	41006	4	0.205134
6	41085	0	0.004137
6	41085	1	0.022936
6	41085	2	0.057461
6	41085	3	0.120908
6	41085	4	0.192014
6	41096	0	0.004145
6	41096	1	0.023157
6	41096	2	0.058092
6	41096	3	0.438917
6	41096	4	0.442002
6	43051	0	0.003761
6	43051	1	0.020468
6	43051	2	0.379296
6	43051	3	0.442997
6	43051	4	0.537592
6	51084	0	0.002182
6	51084	1	0.011192
6	51084	2	0.028649
6	51084	3	0.061784
6	51084	4	0.949510
6	64061	0	0.006331
6	64061	1	0.033824
6	64061	2	0.168140
6	64061	3	0.249436
6	64061	4	0.445244
6	69022	0	0.004147
6	69022	1	0.021145
6	69022	2	0.054491
6	69022	3	0.115718
6	69022	4	0.195595
6	70011	0	0.006331
6	70011	1	0.035051
6	70011	2	0.085838
6	70011	3	0.172585
6	70011	4	0.266528
6	70090	0	0.001973
6	70090	1	0.010579
6	70090	2	0.025955
6	70090	3	0.056334
6	70090	4	0.091749
6	100007	0	0.012574
6	100007	1	0.950078
6	100007	2	0.950377
6	100007	3	0.950055
6	100007	4	0.949354
6	100080	0	0.002727
6	100080	1	0.014676
6	100080	2	0.036990
6	100080	3	0.076736
6	100080	4	0.901081
6	103006	0	0.440170
6	103006	1	0.440613
6	103006	2	0.441524
6	103006	3	0.443213
6	103006	4	0.445377
6	103078	0	0.003945
6	103078	1	0.020382
6	103078	2	0.052196
6	103078	3	0.111044
6	103078	4	0.178760
6	105027	0	0.004301
6	105027	1	0.022616
6	105027	2	0.057527
6	105027	3	0.122892
