# participant_id	file_id	dilation_radius	dsc
5	41006	1	0.707481
5	41006	2	0.707061
5	41006	3	0.721872
5	41006	4	0.755577
5	41085	0	0.590007
5	41085	1	0.664498
5	41085	2	0.711977
5	41085	3	0.718302
5	41085	4	0.738357
5	41096	0	0.759528
5	41096	1	0.755225
5	41096	2	0.589394
5	41096	3	0.576143
5	41096	4	0.627393
5	43051	0	0.854538
5	43051	1	0.814768
5	43051	2	0.810673
5	43051	3	0.827934
5	43051	4	0.817425
5	51084	0	0.940474
5	51084	1	0.948087
5	51084	2	0.948844
5	51084	3	0.942818
5	51084	4	0.943919
5	64061	0	0.650364
5	64061	1	0.643475
5	64061	2	0.558799
5	64061	3	0.686922
5	64061	4	0.699613
5	69022	0	0.689191
5	69022	1	0.766473
5	69022	2	0.788348
5	69022	3	0.829798
5	69022	4	0.845890
5	70011	0	0.716374
5	70011	1	0.716072
5	70011	2	0.779951
5	70011	3	0.824230
5	70011	4	0.876587
5	70090	0	0.745416
5	70090	1	0.762582
5	70090	2	0.814853
5	70090	3	0.819334
5	70090	4	0.854187
5	100007	0	0.968317
5	100007	1	0.965499
5	100007	2	0.951032
5	100007	3	0.940070
5	100007	4	0.906750
5	100080	0	0.917468
5	100080	1	0.906524
5	100080	2	0.911280
5	100080	3	0.897182
5	100080	4	0.883116
5	103006	0	0.649268
5	103006	1	0.644358
5	103006	2	0.767770
5	103006	3	0.790646
5	103006	4	0.842220
5	103078	0	0.790606
5	103078	1	0.850624
5	103078	2	0.879077
5	103078	3	0.892496
5	103078	4	0.888092
5	105027	0	0.437687
5	105027	1	0.509121
5	105027	2	0.546510
5	105027	3	0.635544
5	105027	4	0.665801
5	135037	0	0.912836
5	135037	1	0.946940
5	135037	2	0.948932
5	135037	3	0.934789
5	135037	4	0.937590
5	173036	0	0.499880
5	173036	1	0.659292
5	173036	2	0.660973
5	173036	3	0.643869
5	173036	4	0.674583
5	209070	0	0.474174
5	209070	1	0.577290
5	209070	2	0.670695
5	209070	3	0.740751
5	209070	4	0.801909
5	236017	0	0.438387
5	236017	1	0.616438
5	236017	2	0.749255
5	236017	3	0.770628
5	236017	4	0.820046
5	268002	0	0.459028
5	268002	1	0.346010
5	268002	2	0.372278
5	268002	3	0.414681
5	268002	4	0.430889
5	326038	0	0.672967
5	326038	1	0.737151
5	326038	2	0.777534
5	326038	3	0.818771
5	326038	4	0.824098
6	3063	0	0.974711
6	3063	1	0.977667
6	3063	2	0.979375
6	3063	3	0.980079
6	3063	4	0.980515
6	6046	0	0.848243
6	6046	1	0.882958
6	6046	2	0.892878
6	6046	3	0.906769
6	6046	4	0.916569
6	8068	0	0.933788
6	8068	1	0.911800
6	8068	2	0.912152
6	8068	3	0.917812
6	8068	4	0.923102
6	12003	0	0.968661
6	12003	1	0.974969
6	12003	2	0.975383
6	12003	3	0.976106
6	12003	4	0.976653
6	16052	0	0.874279
6	16052	1	0.880980
6	16052	2	0.856151
6	16052	3	0.889392
6	16052	4	0.895923
6	41006	0	0.716916
6	41006	1	0.772451
6	41006	2	0.748908
6	41006	3	0.782020
6	41006	4	0.847050
6	41085	0	0.603545
6	41085	1	0.585099
6	41085	2	0.549219
